WKT,id
"MULTIPOLYGON (((407738 3285497.4337383, 407738 3285505.21250386, 407746.675455282 3285505.21250386, 407746.675455282 3285497.4337383, 407738 3285497.4337383)))",OSBSE00007
"MULTIPOLYGON (((407749.407179688 3285497.05109439, 407749.407179688 3285502.27927151, 407754.837414415 3285502.27927151, 407754.837414415 3285497.05109439, 407749.407179688 3285497.05109439)))",OSBSE00245
"MULTIPOLYGON (((407727.782191138 3285420.09616136, 407727.782191138 3285426.44617406, 407734.410016894 3285426.44617406, 407734.410016894 3285420.09616136, 407727.782191138 3285420.09616136)))",OSBSE00238
"MULTIPOLYGON (((407947.430263193 3284445.89865604, 407947.430263193 3284457.40805406, 407957.70934625 3284457.40805406, 407957.70934625 3284445.89865604, 407947.430263193 3284445.89865604)))",OSBSE00020
"MULTIPOLYGON (((408344.327801522 3285342.53612714, 408344.327801522 3285346.70288472, 408348.211028045 3285346.70288472, 408348.211028045 3285342.53612714, 408344.327801522 3285342.53612714)))",OSBSE00634
"MULTIPOLYGON (((408420.472125121 3283635.42362938, 408420.472125121 3283649.68642045, 408434.067363774 3283649.68642045, 408434.067363774 3283635.42362938, 408420.472125121 3283635.42362938)))",OSBSE00676
"MULTIPOLYGON (((408802.924436291 3284425.51988782, 408802.924436291 3284433.2805206, 408808.3729091 3284433.2805206, 408808.3729091 3284425.51988782, 408802.924436291 3284425.51988782)))",OSBSE00633
"MULTIPOLYGON (((402490.338146614 3283525, 402494.291780033 3283525, 402494.291780033 3283519.42372566, 402490.338146614 3283519.42372566, 402490.338146614 3283525)))",OSBSE00629
"MULTIPOLYGON (((402506.858464988 3286335.2458533, 402506.858464988 3286349.33494398, 402521.265056302 3286349.33494398, 402521.265056302 3286335.2458533, 402506.858464988 3286335.2458533)))",OSBSE00074
"MULTIPOLYGON (((402505.098273271 3286154.26324688, 402505.098273271 3286160.08419444, 402510.653782156 3286160.08419444, 402510.653782156 3286154.26324688, 402505.098273271 3286154.26324688)))",OSBSE00070
"MULTIPOLYGON (((402506.842289524 3286148.83938028, 402506.842289524 3286154.89284973, 402512.48144507 3286154.89284973, 402512.48144507 3286148.83938028, 402506.842289524 3286148.83938028)))",OSBSE00071
"MULTIPOLYGON (((402528.682215421 3284290.17156287, 402528.682215421 3284296.99097222, 402535.834557928 3284296.99097222, 402535.834557928 3284290.17156287, 402528.682215421 3284290.17156287)))",OSBSE00618
"MULTIPOLYGON (((402537.482935002 3284300.15796602, 402537.482935002 3284304.76783017, 402542.078803228 3284304.76783017, 402542.078803228 3284300.15796602, 402537.482935002 3284300.15796602)))",OSBSE00620
"MULTIPOLYGON (((402529.724978827 3284299.71983959, 402529.724978827 3284303.65464824, 402535.46827427 3284303.65464824, 402535.46827427 3284299.71983959, 402529.724978827 3284299.71983959)))",OSBSE00621
"MULTIPOLYGON (((402541.813941811 3284298.11587866, 402541.813941811 3284302.06566271, 402544.923362119 3284302.06566271, 402544.923362119 3284298.11587866, 402541.813941811 3284298.11587866)))",OSBSE00623
"MULTIPOLYGON (((402591.028198221 3284337.83163412, 402591.028198221 3284345.17383631, 402600.321706392 3284345.17383631, 402600.321706392 3284337.83163412, 402591.028198221 3284337.83163412)))",OSBSE00267
"MULTIPOLYGON (((403290.262827027 3285851.16988379, 403290.262827027 3285858.30097133, 403297.990509184 3285858.30097133, 403297.990509184 3285851.16988379, 403290.262827027 3285851.16988379)))",OSBSE00190
"MULTIPOLYGON (((403452.958827475 3284934.26063974, 403452.958827475 3284939.045686, 403457.31685331 3284939.045686, 403457.31685331 3284934.26063974, 403452.958827475 3284934.26063974)))",OSBSE00365
"MULTIPOLYGON (((403449.231620165 3284938.00190129, 403449.231620165 3284942.28019026, 403454.119818524 3284942.28019026, 403454.119818524 3284938.00190129, 403449.231620165 3284938.00190129)))",OSBSE00366
"MULTIPOLYGON (((403466.437502293 3285637.01309753, 403466.437502293 3285650.53357715, 403483.63422146 3285650.53357715, 403483.63422146 3285637.01309753, 403466.437502293 3285637.01309753)))",OSBSE00175
"MULTIPOLYGON (((403479.642085413 3284762.28729937, 403479.642085413 3284768.92703493, 403485.752989553 3284768.92703493, 403485.752989553 3284762.28729937, 403479.642085413 3284762.28729937)))",OSBSE00362
"MULTIPOLYGON (((403510.766000074 3284564.94624128, 403510.766000074 3284568.40761809, 403514.918488145 3284568.40761809, 403514.918488145 3284564.94624128, 403510.766000074 3284564.94624128)))",OSBSE00355
"MULTIPOLYGON (((403504.874399711 3284560.26475248, 403504.874399711 3284566.10212133, 403511.300776718 3284566.10212133, 403511.300776718 3284560.26475248, 403504.874399711 3284560.26475248)))",OSBSE00356
"MULTIPOLYGON (((403511.351934815 3284568.62033195, 403511.351934815 3284573.11332987, 403517.932297799 3284573.11332987, 403517.932297799 3284568.62033195, 403511.351934815 3284568.62033195)))",OSBSE00358
